"PrecursorName","Replicate","Total.Area"
"43_cis,cis-muconic acid","Apseud_SF42_IMS_01_01_20V_25Aug",53005
"43_cis,cis-muconic acid","Apseud_SF42_IMS_02_02_20V_25Aug",46204
"43_cis,cis-muconic acid","Apseud_SF42_IMS_03_03_20V_25Aug",39585
"43_cis,cis-muconic acid","Apseud_SF42_IMS_05_05_20V_25Aug",39396
"43_cis,cis-muconic acid","Apseud_SF42_IMS_06_06_20V_25Aug",48374
"43_cis,cis-muconic acid","Apseud_SF42_IMS_07_07_20V_25Aug",45831
"43_cis,cis-muconic acid","Apseud_SF42_IMS_08_08_20V_25Aug",41896
"43_cis,cis-muconic acid","Apseud_SF42_IMS_09_09_20V_25Aug",30952
"43_cis,cis-muconic acid","Apseud_SF42_IMS_10_10_20V_25Aug",50604
"43_cis,cis-muconic acid","Apseud_SF42_IMS_11_11_20V_25Aug",50910
"43_cis,cis-muconic acid","Apseud_SF42_IMS_12_12_20V_25Aug",54694
"43_cis,cis-muconic acid","Apseud_SF42_IMS_13_13_20V_25Aug",25055
"43_cis,cis-muconic acid","Apseud_SF42_IMS_14_14_20V_25Aug",40852
"43_cis,cis-muconic acid","Apseud_SF42_IMS_15_15_20V_25Aug",36858
"43_cis,cis-muconic acid","Apseud_SF42_IMS_16_16_20V_25Aug",47884
"43_cis,cis-muconic acid","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",33445
"46_glutamine","Aniger_SF42_IMS_01_17_20V_25Aug",525591
"46_glutamine","Aniger_SF42_IMS_02_18_20V_25Aug",302927
"46_glutamine","Aniger_SF42_IMS_03_19_20V_25Aug",258906
"46_glutamine","Aniger_SF42_IMS_04_20_20V_25Aug",283414
"46_glutamine","Aniger_SF42_IMS_05_21_20V_25Aug",233998
"46_glutamine","Aniger_SF42_IMS_06_22_20V_25Aug",73923
"46_glutamine","Aniger_SF42_IMS_07_23_20V_25Aug",51939
"46_glutamine","Aniger_SF42_IMS_08_24_20V_25Aug",203082
"46_glutamine","Aniger_SF42_IMS_09_25_20V_25Aug",90665
"46_glutamine","Aniger_SF42_IMS_10_26_20V_25Aug",56403
"46_glutamine","Aniger_SF42_IMS_11_27_20V_25Aug",124793
"46_glutamine","Aniger_SF42_IMS_12_28_20V_25Aug",164062
"46_glutamine","Aniger_SF42_IMS_13_29_20V_25Aug",423071
"46_glutamine","Aniger_SF42_IMS_14_30_20V_25Aug",215403
"46_glutamine","Aniger_SF42_IMS_15_31_20V_25Aug",496461
"46_glutamine","Aniger_SF53_IMS_17_33_20V_25Aug",137800
"46_glutamine","Aniger_SF53_IMS_18_34_20V_25Aug",148705
"46_glutamine","Aniger_SF53_IMS_19_35_20V_25Aug",88817
"46_glutamine","Aniger_SF53_IMS_20_36_20V_25Aug",117619
"46_glutamine","Aniger_SF53_IMS_21_37_20V_25Aug",88319
"46_glutamine","Aniger_SF53_IMS_22_38_20V_25Aug",139311
"46_glutamine","Aniger_SF53_IMS_23_39_20V_25Aug",103814
"46_glutamine","Aniger_SF53_IMS_24_40_20V_25Aug",141074
"46_glutamine","Aniger_SF53_IMS_25_41_20V_25Aug",334737
"46_glutamine","Aniger_SF53_IMS_26_42_20V_25Aug",369806
"46_glutamine","Aniger_SF53_IMS_27_43_20V_25Aug",690023
"46_glutamine","Aniger_SF53_IMS_28_44_20V_25Aug",581803
"46_glutamine","Aniger_SF53_IMS_29_45_20V_25Aug",673085
"46_glutamine","Aniger_SF53_IMS_30_46_20V_25Aug",732430
"46_glutamine","Aniger_SF53_IMS_31_47_20V_25Aug",758852
"46_glutamine","Aniger_SF53_IMS_32_48_20V_25Aug",452908
"46_glutamine","Apseud_SF42_IMS_01_01_20V_25Aug",660331
"46_glutamine","Apseud_SF42_IMS_02_02_20V_25Aug",756673
"46_glutamine","Apseud_SF42_IMS_03_03_20V_25Aug",644870
"46_glutamine","Apseud_SF42_IMS_05_05_20V_25Aug",678690
"46_glutamine","Apseud_SF42_IMS_06_06_20V_25Aug",658983
"46_glutamine","Apseud_SF42_IMS_07_07_20V_25Aug",744511
"46_glutamine","Apseud_SF42_IMS_08_08_20V_25Aug",605087
"46_glutamine","Apseud_SF42_IMS_09_09_20V_25Aug",543925
"46_glutamine","Apseud_SF42_IMS_10_10_20V_25Aug",513347
"46_glutamine","Apseud_SF42_IMS_11_11_20V_25Aug",607247
"46_glutamine","Apseud_SF42_IMS_12_12_20V_25Aug",643516
"46_glutamine","Apseud_SF42_IMS_13_13_20V_25Aug",611201
"46_glutamine","Apseud_SF42_IMS_14_14_20V_25Aug",677247
"46_glutamine","Apseud_SF42_IMS_15_15_20V_25Aug",568641
"46_glutamine","Apseud_SF42_IMS_16_16_20V_25Aug",674939
"46_glutamine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",259862
"47_xylitol","Aniger_SF42_IMS_01_17_20V_25Aug",61951
"47_xylitol","Aniger_SF42_IMS_02_18_20V_25Aug",51206
"47_xylitol","Aniger_SF42_IMS_03_19_20V_25Aug",24754
"47_xylitol","Aniger_SF42_IMS_04_20_20V_25Aug",35618
"47_xylitol","Aniger_SF42_IMS_05_21_20V_25Aug",13694
"47_xylitol","Aniger_SF42_IMS_06_22_20V_25Aug",29281
"47_xylitol","Aniger_SF42_IMS_07_23_20V_25Aug",8771
"47_xylitol","Aniger_SF42_IMS_08_24_20V_25Aug",27251
"47_xylitol","Aniger_SF42_IMS_09_25_20V_25Aug",71094
"47_xylitol","Aniger_SF42_IMS_10_26_20V_25Aug",20069
"47_xylitol","Aniger_SF42_IMS_11_27_20V_25Aug",38121
"47_xylitol","Aniger_SF42_IMS_12_28_20V_25Aug",25301
"47_xylitol","Aniger_SF42_IMS_13_29_20V_25Aug",34815
"47_xylitol","Aniger_SF42_IMS_14_30_20V_25Aug",20608
"47_xylitol","Aniger_SF42_IMS_15_31_20V_25Aug",66256
"47_xylitol","Aniger_SF53_IMS_17_33_20V_25Aug",112483
"47_xylitol","Aniger_SF53_IMS_18_34_20V_25Aug",121508
"47_xylitol","Aniger_SF53_IMS_19_35_20V_25Aug",103246
"47_xylitol","Aniger_SF53_IMS_20_36_20V_25Aug",116810
"47_xylitol","Aniger_SF53_IMS_21_37_20V_25Aug",86897
"47_xylitol","Aniger_SF53_IMS_22_38_20V_25Aug",203335
"47_xylitol","Aniger_SF53_IMS_23_39_20V_25Aug",146652
"47_xylitol","Aniger_SF53_IMS_24_40_20V_25Aug",177063
"47_xylitol","Aniger_SF53_IMS_25_41_20V_25Aug",226263
"47_xylitol","Aniger_SF53_IMS_26_42_20V_25Aug",168214
"47_xylitol","Aniger_SF53_IMS_27_43_20V_25Aug",222692
"47_xylitol","Aniger_SF53_IMS_28_44_20V_25Aug",243361
"47_xylitol","Aniger_SF53_IMS_29_45_20V_25Aug",113640
"47_xylitol","Aniger_SF53_IMS_30_46_20V_25Aug",121190
"47_xylitol","Aniger_SF53_IMS_31_47_20V_25Aug",161760
"47_xylitol","Aniger_SF53_IMS_32_48_20V_25Aug",66039
"47_xylitol","Apseud_SF42_IMS_01_01_20V_25Aug",691304
"47_xylitol","Apseud_SF42_IMS_02_02_20V_25Aug",763204
"47_xylitol","Apseud_SF42_IMS_03_03_20V_25Aug",789265
"47_xylitol","Apseud_SF42_IMS_05_05_20V_25Aug",799093
"47_xylitol","Apseud_SF42_IMS_06_06_20V_25Aug",831738
"47_xylitol","Apseud_SF42_IMS_07_07_20V_25Aug",983634
"47_xylitol","Apseud_SF42_IMS_08_08_20V_25Aug",902388
"47_xylitol","Apseud_SF42_IMS_09_09_20V_25Aug",717340
"47_xylitol","Apseud_SF42_IMS_10_10_20V_25Aug",703490
"47_xylitol","Apseud_SF42_IMS_11_11_20V_25Aug",818593
"47_xylitol","Apseud_SF42_IMS_12_12_20V_25Aug",811303
"47_xylitol","Apseud_SF42_IMS_13_13_20V_25Aug",917772
"47_xylitol","Apseud_SF42_IMS_14_14_20V_25Aug",924326
"47_xylitol","Apseud_SF42_IMS_15_15_20V_25Aug",783907
"47_xylitol","Apseud_SF42_IMS_16_16_20V_25Aug",953154
"47_xylitol","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",37351
"48_trehalose","Aniger_SF42_IMS_01_17_20V_25Aug",2083399
"48_trehalose","Aniger_SF42_IMS_02_18_20V_25Aug",1426383
"48_trehalose","Aniger_SF42_IMS_03_19_20V_25Aug",1170416
"48_trehalose","Aniger_SF42_IMS_04_20_20V_25Aug",1196264
"48_trehalose","Aniger_SF42_IMS_05_21_20V_25Aug",1631927
"48_trehalose","Aniger_SF42_IMS_06_22_20V_25Aug",1818925
"48_trehalose","Aniger_SF42_IMS_07_23_20V_25Aug",1035260
"48_trehalose","Aniger_SF42_IMS_08_24_20V_25Aug",1462221
"48_trehalose","Aniger_SF42_IMS_09_25_20V_25Aug",1563430
"48_trehalose","Aniger_SF42_IMS_10_26_20V_25Aug",535926
"48_trehalose","Aniger_SF42_IMS_11_27_20V_25Aug",839110
"48_trehalose","Aniger_SF42_IMS_12_28_20V_25Aug",655330
"48_trehalose","Aniger_SF42_IMS_13_29_20V_25Aug",2071173
"48_trehalose","Aniger_SF42_IMS_14_30_20V_25Aug",1217169
"48_trehalose","Aniger_SF42_IMS_15_31_20V_25Aug",2123866
"48_trehalose","Aniger_SF53_IMS_17_33_20V_25Aug",2162184
"48_trehalose","Aniger_SF53_IMS_18_34_20V_25Aug",2307713
"48_trehalose","Aniger_SF53_IMS_19_35_20V_25Aug",2148455
"48_trehalose","Aniger_SF53_IMS_20_36_20V_25Aug",2395721
"48_trehalose","Aniger_SF53_IMS_21_37_20V_25Aug",2416345
"48_trehalose","Aniger_SF53_IMS_22_38_20V_25Aug",3329272
"48_trehalose","Aniger_SF53_IMS_23_39_20V_25Aug",3029076
"48_trehalose","Aniger_SF53_IMS_24_40_20V_25Aug",2972302
"48_trehalose","Aniger_SF53_IMS_25_41_20V_25Aug",3375283
"48_trehalose","Aniger_SF53_IMS_26_42_20V_25Aug",3121385
"48_trehalose","Aniger_SF53_IMS_27_43_20V_25Aug",3596649
"48_trehalose","Aniger_SF53_IMS_28_44_20V_25Aug",3345784
"48_trehalose","Aniger_SF53_IMS_29_45_20V_25Aug",2483541
"48_trehalose","Aniger_SF53_IMS_30_46_20V_25Aug",2421490
"48_trehalose","Aniger_SF53_IMS_31_47_20V_25Aug",2488280
"48_trehalose","Aniger_SF53_IMS_32_48_20V_25Aug",1910432
"48_trehalose","Apseud_SF42_IMS_01_01_20V_25Aug",935088
"48_trehalose","Apseud_SF42_IMS_02_02_20V_25Aug",814133
"48_trehalose","Apseud_SF42_IMS_03_03_20V_25Aug",940478
"48_trehalose","Apseud_SF42_IMS_05_05_20V_25Aug",1610114
"48_trehalose","Apseud_SF42_IMS_06_06_20V_25Aug",1379033
"48_trehalose","Apseud_SF42_IMS_07_07_20V_25Aug",1521084
"48_trehalose","Apseud_SF42_IMS_08_08_20V_25Aug",1451089
"48_trehalose","Apseud_SF42_IMS_09_09_20V_25Aug",1130837
"48_trehalose","Apseud_SF42_IMS_10_10_20V_25Aug",1037070
"48_trehalose","Apseud_SF42_IMS_11_11_20V_25Aug",1264889
"48_trehalose","Apseud_SF42_IMS_12_12_20V_25Aug",1155577
"48_trehalose","Apseud_SF42_IMS_13_13_20V_25Aug",1109263
"48_trehalose","Apseud_SF42_IMS_14_14_20V_25Aug",1254325
"48_trehalose","Apseud_SF42_IMS_15_15_20V_25Aug",1119359
"48_trehalose","Apseud_SF42_IMS_16_16_20V_25Aug",1147523
"48_trehalose","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",1533475
"49_phenylalanine","Aniger_SF42_IMS_01_17_20V_25Aug",86098
"49_phenylalanine","Aniger_SF42_IMS_02_18_20V_25Aug",22542
"49_phenylalanine","Aniger_SF42_IMS_03_19_20V_25Aug",33036
"49_phenylalanine","Aniger_SF42_IMS_04_20_20V_25Aug",64966
"49_phenylalanine","Aniger_SF42_IMS_05_21_20V_25Aug",35593
"49_phenylalanine","Aniger_SF42_IMS_06_22_20V_25Aug",25729
"49_phenylalanine","Aniger_SF42_IMS_07_23_20V_25Aug",41269
"49_phenylalanine","Aniger_SF42_IMS_08_24_20V_25Aug",14458
"49_phenylalanine","Aniger_SF42_IMS_09_25_20V_25Aug",19382
"49_phenylalanine","Aniger_SF42_IMS_10_26_20V_25Aug",10687
"49_phenylalanine","Aniger_SF42_IMS_11_27_20V_25Aug",16708
"49_phenylalanine","Aniger_SF42_IMS_12_28_20V_25Aug",10989
"49_phenylalanine","Aniger_SF42_IMS_13_29_20V_25Aug",56884
"49_phenylalanine","Aniger_SF42_IMS_14_30_20V_25Aug",26142
"49_phenylalanine","Aniger_SF42_IMS_15_31_20V_25Aug",40937
"49_phenylalanine","Aniger_SF53_IMS_17_33_20V_25Aug",50934
"49_phenylalanine","Aniger_SF53_IMS_18_34_20V_25Aug",96992
"49_phenylalanine","Aniger_SF53_IMS_19_35_20V_25Aug",78088
"49_phenylalanine","Aniger_SF53_IMS_20_36_20V_25Aug",107430
"49_phenylalanine","Aniger_SF53_IMS_21_37_20V_25Aug",47336
"49_phenylalanine","Aniger_SF53_IMS_22_38_20V_25Aug",116541
"49_phenylalanine","Aniger_SF53_IMS_23_39_20V_25Aug",74436
"49_phenylalanine","Aniger_SF53_IMS_24_40_20V_25Aug",77128
"49_phenylalanine","Aniger_SF53_IMS_25_41_20V_25Aug",124317
"49_phenylalanine","Aniger_SF53_IMS_26_42_20V_25Aug",78895
"49_phenylalanine","Aniger_SF53_IMS_27_43_20V_25Aug",106904
"49_phenylalanine","Aniger_SF53_IMS_28_44_20V_25Aug",88939
"49_phenylalanine","Aniger_SF53_IMS_29_45_20V_25Aug",116862
"49_phenylalanine","Aniger_SF53_IMS_30_46_20V_25Aug",101949
"49_phenylalanine","Aniger_SF53_IMS_31_47_20V_25Aug",106339
"49_phenylalanine","Aniger_SF53_IMS_32_48_20V_25Aug",56060
"49_phenylalanine","Apseud_SF42_IMS_01_01_20V_25Aug",449524
"49_phenylalanine","Apseud_SF42_IMS_02_02_20V_25Aug",467378
"49_phenylalanine","Apseud_SF42_IMS_03_03_20V_25Aug",346437
"49_phenylalanine","Apseud_SF42_IMS_05_05_20V_25Aug",220243
"49_phenylalanine","Apseud_SF42_IMS_06_06_20V_25Aug",251618
"49_phenylalanine","Apseud_SF42_IMS_07_07_20V_25Aug",241808
"49_phenylalanine","Apseud_SF42_IMS_08_08_20V_25Aug",196855
"49_phenylalanine","Apseud_SF42_IMS_09_09_20V_25Aug",304084
"49_phenylalanine","Apseud_SF42_IMS_10_10_20V_25Aug",200801
"49_phenylalanine","Apseud_SF42_IMS_11_11_20V_25Aug",250875
"49_phenylalanine","Apseud_SF42_IMS_12_12_20V_25Aug",271017
"49_phenylalanine","Apseud_SF42_IMS_13_13_20V_25Aug",257856
"49_phenylalanine","Apseud_SF42_IMS_14_14_20V_25Aug",302056
"49_phenylalanine","Apseud_SF42_IMS_15_15_20V_25Aug",251896
"49_phenylalanine","Apseud_SF42_IMS_16_16_20V_25Aug",198870
"49_phenylalanine","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",17736
"50_arabitol","Aniger_SF42_IMS_01_17_20V_25Aug",64765
"50_arabitol","Aniger_SF42_IMS_02_18_20V_25Aug",30306
"50_arabitol","Aniger_SF42_IMS_03_19_20V_25Aug",29389
"50_arabitol","Aniger_SF42_IMS_04_20_20V_25Aug",39941
"50_arabitol","Aniger_SF42_IMS_05_21_20V_25Aug",14270
"50_arabitol","Aniger_SF42_IMS_06_22_20V_25Aug",29747
"50_arabitol","Aniger_SF42_IMS_07_23_20V_25Aug",10858
"50_arabitol","Aniger_SF42_IMS_08_24_20V_25Aug",32235
"50_arabitol","Aniger_SF42_IMS_09_25_20V_25Aug",73540
"50_arabitol","Aniger_SF42_IMS_10_26_20V_25Aug",15672
"50_arabitol","Aniger_SF42_IMS_11_27_20V_25Aug",39200
"50_arabitol","Aniger_SF42_IMS_12_28_20V_25Aug",23594
"50_arabitol","Aniger_SF42_IMS_13_29_20V_25Aug",40983
"50_arabitol","Aniger_SF42_IMS_14_30_20V_25Aug",23080
"50_arabitol","Aniger_SF42_IMS_15_31_20V_25Aug",68601
"50_arabitol","Aniger_SF53_IMS_17_33_20V_25Aug",118031
"50_arabitol","Aniger_SF53_IMS_18_34_20V_25Aug",120234
"50_arabitol","Aniger_SF53_IMS_19_35_20V_25Aug",100459
"50_arabitol","Aniger_SF53_IMS_20_36_20V_25Aug",108151
"50_arabitol","Aniger_SF53_IMS_21_37_20V_25Aug",85142
"50_arabitol","Aniger_SF53_IMS_22_38_20V_25Aug",198998
"50_arabitol","Aniger_SF53_IMS_23_39_20V_25Aug",125199
"50_arabitol","Aniger_SF53_IMS_24_40_20V_25Aug",167600
"50_arabitol","Aniger_SF53_IMS_25_41_20V_25Aug",228171
"50_arabitol","Aniger_SF53_IMS_26_42_20V_25Aug",165843
"50_arabitol","Aniger_SF53_IMS_27_43_20V_25Aug",212779
"50_arabitol","Aniger_SF53_IMS_28_44_20V_25Aug",230166
"50_arabitol","Aniger_SF53_IMS_29_45_20V_25Aug",122745
"50_arabitol","Aniger_SF53_IMS_30_46_20V_25Aug",125626
"50_arabitol","Aniger_SF53_IMS_31_47_20V_25Aug",160319
"50_arabitol","Aniger_SF53_IMS_32_48_20V_25Aug",63654
"50_arabitol","Apseud_SF42_IMS_01_01_20V_25Aug",652237
"50_arabitol","Apseud_SF42_IMS_02_02_20V_25Aug",717519
"50_arabitol","Apseud_SF42_IMS_03_03_20V_25Aug",747926
"50_arabitol","Apseud_SF42_IMS_05_05_20V_25Aug",753492
"50_arabitol","Apseud_SF42_IMS_06_06_20V_25Aug",783978
"50_arabitol","Apseud_SF42_IMS_07_07_20V_25Aug",933017
"50_arabitol","Apseud_SF42_IMS_08_08_20V_25Aug",855913
"50_arabitol","Apseud_SF42_IMS_09_09_20V_25Aug",679916
"50_arabitol","Apseud_SF42_IMS_10_10_20V_25Aug",669117
"50_arabitol","Apseud_SF42_IMS_11_11_20V_25Aug",786134
"50_arabitol","Apseud_SF42_IMS_12_12_20V_25Aug",776526
"50_arabitol","Apseud_SF42_IMS_13_13_20V_25Aug",854303
"50_arabitol","Apseud_SF42_IMS_14_14_20V_25Aug",867620
"50_arabitol","Apseud_SF42_IMS_15_15_20V_25Aug",746121
"50_arabitol","Apseud_SF42_IMS_16_16_20V_25Aug",901283
"50_arabitol","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",39530
"52_glucose","Aniger_SF42_IMS_01_17_20V_25Aug",99199
"52_glucose","Aniger_SF42_IMS_02_18_20V_25Aug",203328
"52_glucose","Aniger_SF42_IMS_03_19_20V_25Aug",215504
"52_glucose","Aniger_SF42_IMS_04_20_20V_25Aug",145784
"52_glucose","Aniger_SF42_IMS_05_21_20V_25Aug",43560
"52_glucose","Aniger_SF42_IMS_06_22_20V_25Aug",179127
"52_glucose","Aniger_SF42_IMS_07_23_20V_25Aug",18338
"52_glucose","Aniger_SF42_IMS_08_24_20V_25Aug",239453
"52_glucose","Aniger_SF42_IMS_09_25_20V_25Aug",280488
"52_glucose","Aniger_SF42_IMS_10_26_20V_25Aug",188991
"52_glucose","Aniger_SF42_IMS_11_27_20V_25Aug",246409
"52_glucose","Aniger_SF42_IMS_12_28_20V_25Aug",268085
"52_glucose","Aniger_SF42_IMS_13_29_20V_25Aug",36777
"52_glucose","Aniger_SF42_IMS_14_30_20V_25Aug",179562
"52_glucose","Aniger_SF42_IMS_15_31_20V_25Aug",205120
"52_glucose","Aniger_SF53_IMS_17_33_20V_25Aug",25483
"52_glucose","Aniger_SF53_IMS_18_34_20V_25Aug",38654
"52_glucose","Aniger_SF53_IMS_19_35_20V_25Aug",39079
"52_glucose","Aniger_SF53_IMS_20_36_20V_25Aug",56522
"52_glucose","Aniger_SF53_IMS_21_37_20V_25Aug",31551
"52_glucose","Aniger_SF53_IMS_22_38_20V_25Aug",49612
"52_glucose","Aniger_SF53_IMS_23_39_20V_25Aug",58740
"52_glucose","Aniger_SF53_IMS_24_40_20V_25Aug",50451
"52_glucose","Aniger_SF53_IMS_25_41_20V_25Aug",70978
"52_glucose","Aniger_SF53_IMS_26_42_20V_25Aug",56708
"52_glucose","Aniger_SF53_IMS_27_43_20V_25Aug",59770
"52_glucose","Aniger_SF53_IMS_28_44_20V_25Aug",61834
"52_glucose","Aniger_SF53_IMS_29_45_20V_25Aug",201696
"52_glucose","Aniger_SF53_IMS_30_46_20V_25Aug",193580
"52_glucose","Aniger_SF53_IMS_31_47_20V_25Aug",150349
"52_glucose","Aniger_SF53_IMS_32_48_20V_25Aug",122367
"52_glucose","Apseud_SF42_IMS_01_01_20V_25Aug",79954
"52_glucose","Apseud_SF42_IMS_02_02_20V_25Aug",59086
"52_glucose","Apseud_SF42_IMS_03_03_20V_25Aug",67854
"52_glucose","Apseud_SF42_IMS_05_05_20V_25Aug",73826
"52_glucose","Apseud_SF42_IMS_06_06_20V_25Aug",62223
"52_glucose","Apseud_SF42_IMS_07_07_20V_25Aug",81273
"52_glucose","Apseud_SF42_IMS_08_08_20V_25Aug",72559
"52_glucose","Apseud_SF42_IMS_09_09_20V_25Aug",71810
"52_glucose","Apseud_SF42_IMS_10_10_20V_25Aug",60069
"52_glucose","Apseud_SF42_IMS_11_11_20V_25Aug",55172
"52_glucose","Apseud_SF42_IMS_12_12_20V_25Aug",81048
"52_glucose","Apseud_SF42_IMS_13_13_20V_25Aug",62663
"52_glucose","Apseud_SF42_IMS_14_14_20V_25Aug",53424
"52_glucose","Apseud_SF42_IMS_15_15_20V_25Aug",54450
"52_glucose","Apseud_SF42_IMS_16_16_20V_25Aug",82848
"52_glucose","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",160675
"55_tryptophan","Aniger_SF42_IMS_01_17_20V_25Aug",56872
"55_tryptophan","Aniger_SF42_IMS_02_18_20V_25Aug",12779
"55_tryptophan","Aniger_SF42_IMS_03_19_20V_25Aug",16167
"55_tryptophan","Aniger_SF42_IMS_04_20_20V_25Aug",23270
"55_tryptophan","Aniger_SF42_IMS_05_21_20V_25Aug",11785
"55_tryptophan","Aniger_SF42_IMS_06_22_20V_25Aug",7899
"55_tryptophan","Aniger_SF42_IMS_07_23_20V_25Aug",16115
"55_tryptophan","Aniger_SF42_IMS_08_24_20V_25Aug",9466
"55_tryptophan","Aniger_SF42_IMS_09_25_20V_25Aug",15071
"55_tryptophan","Aniger_SF42_IMS_10_26_20V_25Aug",1214
"55_tryptophan","Aniger_SF42_IMS_11_27_20V_25Aug",595
"55_tryptophan","Aniger_SF42_IMS_12_28_20V_25Aug",3747
"55_tryptophan","Aniger_SF42_IMS_13_29_20V_25Aug",16906
"55_tryptophan","Aniger_SF42_IMS_14_30_20V_25Aug",6623
"55_tryptophan","Aniger_SF42_IMS_15_31_20V_25Aug",25922
"55_tryptophan","Aniger_SF53_IMS_17_33_20V_25Aug",29764
"55_tryptophan","Aniger_SF53_IMS_18_34_20V_25Aug",36659
"55_tryptophan","Aniger_SF53_IMS_19_35_20V_25Aug",38811
"55_tryptophan","Aniger_SF53_IMS_20_36_20V_25Aug",43715
"55_tryptophan","Aniger_SF53_IMS_21_37_20V_25Aug",23233
"55_tryptophan","Aniger_SF53_IMS_22_38_20V_25Aug",40345
"55_tryptophan","Aniger_SF53_IMS_23_39_20V_25Aug",34545
"55_tryptophan","Aniger_SF53_IMS_24_40_20V_25Aug",35735
"55_tryptophan","Aniger_SF53_IMS_25_41_20V_25Aug",33455
"55_tryptophan","Aniger_SF53_IMS_26_42_20V_25Aug",24865
"55_tryptophan","Aniger_SF53_IMS_27_43_20V_25Aug",31151
"55_tryptophan","Aniger_SF53_IMS_28_44_20V_25Aug",34014
"55_tryptophan","Aniger_SF53_IMS_29_45_20V_25Aug",43340
"55_tryptophan","Aniger_SF53_IMS_30_46_20V_25Aug",39067
"55_tryptophan","Aniger_SF53_IMS_31_47_20V_25Aug",70191
"55_tryptophan","Aniger_SF53_IMS_32_48_20V_25Aug",34028
"55_tryptophan","Apseud_SF42_IMS_01_01_20V_25Aug",420881
"55_tryptophan","Apseud_SF42_IMS_02_02_20V_25Aug",417002
"55_tryptophan","Apseud_SF42_IMS_03_03_20V_25Aug",377023
"55_tryptophan","Apseud_SF42_IMS_05_05_20V_25Aug",181942
"55_tryptophan","Apseud_SF42_IMS_06_06_20V_25Aug",537804
"55_tryptophan","Apseud_SF42_IMS_07_07_20V_25Aug",627812
"55_tryptophan","Apseud_SF42_IMS_08_08_20V_25Aug",220530
"55_tryptophan","Apseud_SF42_IMS_09_09_20V_25Aug",490803
"55_tryptophan","Apseud_SF42_IMS_10_10_20V_25Aug",532351
"55_tryptophan","Apseud_SF42_IMS_11_11_20V_25Aug",540682
"55_tryptophan","Apseud_SF42_IMS_12_12_20V_25Aug",676678
"55_tryptophan","Apseud_SF42_IMS_13_13_20V_25Aug",516170
"55_tryptophan","Apseud_SF42_IMS_14_14_20V_25Aug",209112
"55_tryptophan","Apseud_SF42_IMS_15_15_20V_25Aug",546355
"55_tryptophan","Apseud_SF42_IMS_16_16_20V_25Aug",172747
"55_tryptophan","TEST_Aniger_SF42_IMS_16_32_20V_24Aug",8271
"56_glutathione reduced","Aniger_SF42_IMS_01_17_20V_25Aug",27970
"56_glutathione reduced","Aniger_SF42_IMS_02_18_20V_25Aug",1855
"56_glutathione reduced","Aniger_SF42_IMS_03_19_20V_25Aug",1728
"56_glutathione reduced","Aniger_SF42_IMS_04_20_20V_25Aug",7118
"56_glutathione reduced","Aniger_SF42_IMS_05_21_20V_25Aug",1415
"56_glutathione reduced","Aniger_SF42_IMS_06_22_20V_25Aug",508
"56_glutathione reduced","Aniger_SF42_IMS_07_23_20V_25Aug",683
"56_glutathione reduced","Aniger_SF42_IMS_08_24_20V_25Aug",NA
"56_glutathione reduced","Aniger_SF42_IMS_09_25_20V_25Aug",559
"56_glutathione reduced","Aniger_SF42_IMS_10_26_20V_25Aug",NA
"56_glutathione reduced","Aniger_SF42_IMS_11_27_20V_25Aug",NA
"56_glutathione reduced","Aniger_SF42_IMS_12_28_20V_25Aug",577
"56_glutathione reduced","Aniger_SF42_IMS_13_29_20V_25Aug",29307
"56_glutathione reduced","Aniger_SF42_IMS_14_30_20V_25Aug",1848
"56_glutathione reduced","Aniger_SF42_IMS_15_31_20V_25Aug",9418
"56_glutathione reduced","Aniger_SF53_IMS_17_33_20V_25Aug",17703
"56_glutathione reduced","Aniger_SF53_IMS_18_34_20V_25Aug",36927
"56_glutathione reduced","Aniger_SF53_IMS_19_35_20V_25Aug",17308
"56_glutathione reduced","Aniger_SF53_IMS_20_36_20V_25Aug",74379
"56_glutathione reduced","Aniger_SF53_IMS_21_37_20V_25Aug",18769
"56_glutathione reduced","Aniger_SF53_IMS_22_38_20V_25Aug",44743
"56_glutathione reduced","Aniger_SF53_IMS_23_39_20V_25Aug",58698
"56_glutathione reduced","Aniger_SF53_IMS_24_40_20V_25Aug",46263
"56_glutathione reduced","Aniger_SF53_IMS_25_41_20V_25Aug",151653
"56_glutathione reduced","Aniger_SF53_IMS_26_42_20V_25Aug",55053
"56_glutathione reduced","Aniger_SF53_IMS_27_43_20V_25Aug",110949
"56_glutathione reduced","Aniger_SF53_IMS_28_44_20V_25Aug",101408
"56_glutathione reduced","Aniger_SF53_IMS_29_45_20V_25Aug",46777
"56_glutathione reduced","Aniger_SF53_IMS_30_46_20V_25Aug",46032
"56_glutathione reduced","Aniger_SF53_IMS_31_47_20V_25Aug",67212
"56_glutathione reduced","Aniger_SF53_IMS_32_48_20V_25Aug",19532
"56_glutathione reduced","Apseud_SF42_IMS_01_01_20V_25Aug",503372
